Transaction_ID,Transaction_Amount,Merchant_Category,Device_Type,Location_Region,Login_Attempts,Is_International,Customer_Age,Account_Age_Days,Is_Fraud
TXN00348,158.03667853397445,Dining,Mobile-iOS,South America,0,0,25,2771,0
TXN00349,66.6768364071437,Grocery,Desktop,Europe,0,0,19,1952,0
TXN00350,269.91283462703075,Gaming,Tablet,Europe,1,0,35,2064,0
TXN00351,5.73553903472685,Dining,Tablet,Europe,1,0,34,972,0
TXN00352,143.7122821016698,Grocery,Tablet,Africa,0,0,32,1372,0
TXN00353,314.8284933807491,Electronics,Desktop,Africa,0,0,79,166,0
TXN00354,265.4066289427502,Dining,Mobile-Android,Africa,1,0,36,668,0
TXN00355,22.89905133851227,Fashion,Mobile-iOS,Asia,0,1,28,347,0
TXN00356,357.8805801042396,Gaming,Mobile-Android,North America,0,0,24,322,0
TXN00357,54.31994590836297,Fashion,Mobile-iOS,Asia,0,0,64,697,0
TXN00358,329.83088616120006,Gaming,Mobile-iOS,Europe,1,1,45,246,0
TXN00359,137.48425373032464,Dining,Mobile-Android,North America,0,0,22,1994,0
TXN00360,35.06738487877615,Grocery,Mobile-Android,Asia,0,1,57,2548,0
TXN00361,264.88238101572404,Travel,Desktop,South America,1,0,27,3044,0
TXN00362,329.96132708448073,Grocery,Mobile-Android,Asia,1,0,61,2206,0
TXN00363,240.0633325568406,Travel,Desktop,Africa,1,0,72,3445,0
TXN00364,669.6053026577457,Travel,Tablet,Africa,1,0,35,2870,0
TXN00365,59.1816835692492,Gaming,Tablet,South America,0,0,39,2959,0
TXN00366,53.77528957547963,Electronics,Tablet,Africa,0,0,68,535,0
TXN00367,31.853102417704456,Gaming,Mobile-Android,North America,0,1,59,3086,0
TXN00368,155.04775479871077,Fashion,Desktop,North America,3,0,78,524,0
TXN00369,101.98148321811429,Fashion,Tablet,Europe,0,0,63,215,0
TXN00370,88.21702152264056,Fashion,Desktop,Asia,0,0,72,975,0
TXN00371,123.35007487483307,Electronics,Mobile-iOS,Asia,0,0,37,113,0
TXN00372,64.19048272594566,Grocery,Tablet,North America,2,0,53,940,0
TXN00373,0.853895786615076,Dining,Tablet,South America,0,0,68,171,0
TXN00374,127.6373853024422,Gaming,Tablet,South America,0,1,56,1155,0
TXN00375,64.56087834619399,Gaming,Mobile-Android,Europe,0,0,26,481,0
TXN00376,119.48872796457661,Fashion,Desktop,Africa,0,0,68,1140,0
TXN00377,528.6635979023765,Travel,Mobile-iOS,South America,1,0,67,378,0
TXN00378,39.44775104419406,Gaming,Desktop,Europe,0,1,45,1266,0
TXN00379,202.9371007326668,Grocery,Mobile-Android,Africa,3,0,73,1803,0
TXN00380,206.79813334432407,Grocery,Tablet,North America,1,1,53,3309,0
TXN00381,66.06035402912748,Gaming,Tablet,Europe,0,0,34,1013,0
TXN00382,127.31102862492637,Dining,Tablet,Europe,1,1,42,1217,0
TXN00383,698.7391384624492,Grocery,Desktop,Europe,2,0,52,233,0
TXN00384,83.84997419827303,Electronics,Mobile-Android,Africa,0,0,23,635,0
TXN00385,249.19881357261627,Travel,Mobile-iOS,North America,1,0,39,2299,0
TXN00386,366.79042513690666,Gaming,Desktop,North America,0,1,52,2525,1
TXN00387,89.47350838010752,Gaming,Mobile-Android,South America,0,0,34,1276,0
TXN00388,919.3240492872362,Dining,Desktop,North America,0,0,18,1719,0
TXN00389,196.62998365612208,Travel,Tablet,Africa,0,1,33,3300,0
TXN00390,139.0239331636821,Grocery,Mobile-iOS,Africa,3,0,37,726,0
TXN00391,250.98833027482974,Fashion,Tablet,Asia,0,0,70,1439,0
TXN00392,110.2704816322305,Dining,Mobile-iOS,Asia,0,0,50,593,0
TXN00393,249.18597942892256,Grocery,Tablet,Asia,0,1,46,2803,0
TXN00394,64.2622173116614,Travel,Tablet,Africa,0,0,39,1602,0
TXN00395,524.0307076693805,Fashion,Mobile-Android,Europe,1,0,32,685,0
TXN00396,156.16099165539862,Dining,Desktop,Asia,1,0,23,1644,0
TXN00397,55.32191814052101,Grocery,Mobile-Android,South America,0,0,77,1060,0
TXN00398,114.96500682562407,Dining,Tablet,Africa,0,0,67,1681,0
TXN00399,450.9429572496957,Electronics,Mobile-iOS,North America,1,0,22,3506,0
TXN00400,329.0703516958718,Electronics,Desktop,Asia,1,0,42,438,0
TXN00401,132.5115497019661,Electronics,Mobile-Android,Europe,3,0,30,2075,1
TXN00402,86.68086263387562,Electronics,Mobile-Android,North America,2,0,46,3473,0
TXN00403,94.40029723944234,Grocery,Tablet,Asia,1,0,52,3270,0
TXN00404,794.730300646671,Electronics,Tablet,Africa,0,0,31,3357,0
TXN00405,23.80463752003566,Travel,Tablet,Asia,0,0,57,2082,0
TXN00406,439.6880752486316,Travel,Mobile-iOS,Europe,0,0,54,1858,0
TXN00407,389.83551906711267,Fashion,Desktop,Africa,0,0,57,1428,0
TXN00408,50.820681443499204,Grocery,Mobile-iOS,Africa,0,0,76,2706,0
TXN00409,85.95936792144376,Grocery,Mobile-iOS,North America,0,0,47,3565,0
TXN00410,168.589414898007,Electronics,Desktop,Africa,0,0,48,2230,0
TXN00411,324.2947139917189,Electronics,Mobile-Android,Europe,1,1,70,991,0
TXN00412,600.9360589435473,Gaming,Tablet,Asia,0,0,49,808,0
TXN00413,960.9366201964926,Grocery,Mobile-iOS,South America,0,1,48,3536,0
TXN00414,66.04324718003204,Travel,Tablet,Africa,1,0,42,808,0
TXN00415,42.728657994151554,Travel,Tablet,South America,0,0,62,2362,0
TXN00416,133.77879735558088,Gaming,Tablet,Europe,0,0,73,1472,0
TXN00417,163.0918467705341,Grocery,Mobile-iOS,South America,0,1,57,1640,0
TXN00418,213.8328424296989,Travel,Tablet,Asia,0,0,64,2142,0
TXN00419,22.766175915499304,Travel,Tablet,Asia,1,0,34,1086,0
TXN00420,207.8929152602881,Electronics,Mobile-Android,South America,0,1,20,2704,1
TXN00421,508.6234931655628,Grocery,Tablet,Africa,1,0,67,2179,0
TXN00422,493.4944657186122,Fashion,Tablet,North America,2,0,67,966,0
TXN00423,575.6751966327957,Dining,Tablet,South America,0,1,34,3074,1
TXN00424,511.0819544508577,Travel,Mobile-iOS,Europe,0,0,18,221,0
TXN00425,647.7026133297394,Dining,Mobile-Android,Africa,1,0,73,557,0
TXN00426,9.98359277373327,Grocery,Mobile-Android,Africa,0,0,67,3618,0
TXN00427,495.43101191396266,Grocery,Tablet,North America,0,0,60,2428,1
TXN00428,63.274701427433364,Grocery,Mobile-iOS,South America,0,0,18,3133,0
TXN00429,77.32839662242418,Fashion,Mobile-iOS,Europe,0,0,45,324,0
TXN00430,122.7246412156745,Grocery,Mobile-Android,Africa,0,0,71,1811,0
TXN00431,621.4686566164114,Grocery,Mobile-Android,Asia,1,0,51,494,0
TXN00432,185.8189218855156,Electronics,Tablet,Europe,1,1,47,2865,0
TXN00433,86.98698680712309,Dining,Mobile-Android,Europe,0,0,27,136,0
TXN00434,93.73135454974334,Travel,Tablet,Europe,0,0,19,479,0
TXN00435,470.6251842650767,Grocery,Desktop,Europe,2,0,51,123,0
TXN00436,345.58525361950103,Grocery,Desktop,North America,0,0,25,3561,0
TXN00437,29.592772927978572,Grocery,Mobile-Android,North America,1,0,40,2029,0
TXN00438,57.18522065560112,Gaming,Mobile-Android,North America,0,0,60,331,0
TXN00439,93.02557137538726,Fashion,Mobile-iOS,Africa,0,0,61,234,0
TXN00440,48.858624590548686,Grocery,Mobile-Android,South America,2,0,19,1033,0
TXN00441,165.7850201883808,Dining,Mobile-iOS,Asia,0,1,58,1456,0
TXN00442,50.62747031682591,Grocery,Desktop,Africa,1,0,57,308,0
TXN00443,171.0976940835491,Electronics,Desktop,Africa,0,0,77,812,0
TXN00444,549.851395822766,Travel,Desktop,Asia,0,0,41,70,0
TXN00445,377.66637676746626,Grocery,Tablet,South America,0,1,58,3556,0
TXN00446,20.908495198165674,Gaming,Desktop,Asia,0,0,24,2550,0
TXN00447,46.36240241134106,Grocery,Tablet,North America,0,0,30,1963,0
TXN00448,106.4606730262946,Electronics,Desktop,North America,0,0,67,546,0
TXN00449,207.76376336921817,Grocery,Desktop,South America,2,0,67,1863,0
TXN00450,97.73663831241416,Fashion,Tablet,Europe,1,0,59,1380,0
TXN00451,57.9668422190626,Electronics,Mobile-Android,Asia,2,0,27,1347,0
TXN00452,84.51992495723839,Gaming,Desktop,Europe,0,0,39,2996,0
TXN00453,45.63463235763706,Fashion,Desktop,Africa,1,0,18,712,0
TXN00454,395.9072518699904,Dining,Desktop,North America,0,0,52,630,0
TXN00455,238.97071050593652,Gaming,Tablet,Asia,0,0,23,90,0
TXN00456,105.87570128170918,Travel,Desktop,Africa,1,0,24,1659,0
TXN00457,241.08238668176955,Gaming,Desktop,Asia,2,0,33,1842,0
TXN00458,146.68108242101871,Dining,Tablet,Africa,0,0,29,1490,0
TXN00459,149.4202596900596,Fashion,Tablet,North America,0,0,41,1672,0
TXN00460,91.56935948409284,Dining,Mobile-Android,South America,2,0,59,1385,0
TXN00461,133.97144529966076,Travel,Tablet,Africa,0,0,28,1416,0
TXN00462,846.9454748554881,Fashion,Tablet,North America,3,0,65,816,0
TXN00463,306.9262708029849,Grocery,Mobile-iOS,South America,0,0,69,2648,0
TXN00464,351.70396679016386,Grocery,Mobile-Android,Europe,1,0,40,1513,0
TXN00465,26.562753218679624,Gaming,Mobile-iOS,North America,1,1,64,288,0
TXN00466,140.34637802589347,Grocery,Mobile-Android,Europe,0,0,55,1618,0
TXN00467,91.42567536515428,Travel,Desktop,Asia,0,0,70,3598,0
TXN00468,18.622053836684028,Electronics,Mobile-iOS,North America,0,0,30,559,0
TXN00469,100.59696408451548,Grocery,Mobile-Android,South America,0,0,79,3479,0
TXN00470,15.416747474768563,Fashion,Mobile-iOS,South America,0,0,50,3223,0
TXN00471,53.31976929450924,Grocery,Tablet,Asia,0,0,71,3412,0
TXN00472,320.65410523538327,Fashion,Tablet,Europe,0,1,75,3300,0
TXN00473,231.81102650695976,Electronics,Tablet,Asia,0,0,25,824,0
TXN00474,239.82799249940066,Electronics,Mobile-iOS,Asia,1,1,69,3314,0
TXN00475,16.536778508388817,Grocery,Mobile-iOS,Europe,0,1,59,2083,1
TXN00476,35.8210934127581,Travel,Tablet,South America,1,0,71,1688,0
TXN00477,4.364097752445318,Electronics,Desktop,Asia,0,0,54,3155,0
TXN00478,20.52053704076983,Electronics,Mobile-Android,North America,0,0,20,3241,0
TXN00479,21.343131673842716,Travel,Mobile-Android,Asia,0,0,34,3519,0
TXN00480,644.4999347222346,Grocery,Mobile-Android,Asia,1,0,71,1419,0
TXN00481,448.77130239270616,Gaming,Tablet,Africa,0,1,49,2466,0
TXN00482,45.69504251708179,Electronics,Mobile-Android,Asia,1,1,36,733,0
TXN00483,58.555795850239015,Travel,Desktop,Asia,0,0,46,2281,0
TXN00484,648.2132908271102,Gaming,Desktop,South America,0,1,31,1513,0
TXN00485,168.79291970167898,Grocery,Mobile-Android,South America,0,0,61,1109,0
TXN00486,91.93884451489693,Travel,Mobile-iOS,Asia,0,0,19,525,0
TXN00487,125.6758464517247,Grocery,Mobile-Android,Europe,0,0,22,2723,0
TXN00488,63.548532683832306,Electronics,Tablet,Europe,0,0,68,408,0
TXN00489,175.21087615681802,Fashion,Mobile-Android,Africa,0,0,43,1226,0
TXN00490,258.39462304065665,Travel,Tablet,South America,1,0,72,1581,0
TXN00491,144.9062108103991,Gaming,Mobile-Android,Europe,0,0,73,2167,0
TXN00492,343.70143109490994,Dining,Mobile-Android,Asia,0,0,71,11,0
TXN00493,24.0295362343641,Gaming,Mobile-iOS,Africa,0,0,74,1321,0
TXN00494,185.09302456755708,Grocery,Tablet,South America,0,0,23,1668,0
TXN00495,913.2340783983695,Grocery,Tablet,Asia,0,0,55,1722,0
TXN00496,32.28720905690585,Grocery,Mobile-iOS,North America,2,0,57,3618,0
TXN00497,136.65365417254114,Fashion,Desktop,Asia,0,0,77,3200,0
TXN00498,198.9290022217218,Electronics,Mobile-Android,North America,0,0,21,285,0
TXN00499,82.35582599493696,Fashion,Tablet,South America,1,0,22,1403,0
TXN00500,668.3065645963719,Grocery,Desktop,Africa,0,0,20,3616,0
TXN00501,132.87712083170632,Gaming,Desktop,South America,0,0,37,2416,0
TXN00502,130.28541343984546,Gaming,Mobile-Android,Africa,0,0,40,2929,0
TXN00503,465.91666637388914,Electronics,Desktop,Europe,2,1,48,1799,0
TXN00504,3.207668118195844,Gaming,Tablet,South America,0,0,49,800,0
TXN00505,406.3363381560406,Travel,Mobile-Android,Asia,1,1,51,206,0
TXN00506,27.639515507611705,Gaming,Mobile-Android,South America,1,0,29,1610,0
TXN00507,95.33908774095494,Travel,Tablet,Asia,0,0,55,3384,0
TXN00508,134.06440179090276,Electronics,Mobile-Android,North America,0,0,66,819,0
TXN00509,129.46607579221595,Gaming,Tablet,Asia,0,0,52,1473,0
TXN00510,8.041219796262485,Fashion,Desktop,Asia,0,0,25,2253,0
TXN00511,76.28345600424305,Grocery,Mobile-iOS,Asia,1,0,74,715,0
TXN00512,88.25826122511208,Fashion,Tablet,North America,0,0,70,2394,0
TXN00513,625.5299167088065,Electronics,Mobile-iOS,Europe,0,0,46,866,0
TXN00514,497.7476963261225,Grocery,Tablet,North America,1,0,21,3378,0
TXN00515,175.58168661291313,Fashion,Mobile-Android,South America,2,0,66,3045,0
TXN00516,541.7131816231863,Gaming,Tablet,Europe,1,0,76,161,0
TXN00517,398.5975889493311,Electronics,Mobile-iOS,Asia,0,0,69,970,0
TXN00518,94.23212401760526,Electronics,Mobile-iOS,Asia,1,0,71,2890,0
TXN00519,24.87850756190536,Dining,Desktop,Europe,1,0,44,2515,0
TXN00520,186.85914409735784,Grocery,Mobile-iOS,Africa,0,0,32,2440,0
TXN00521,78.01958977055425,Electronics,Desktop,Europe,1,0,76,846,0
TXN00522,1.958054320815986,Travel,Desktop,Europe,1,0,71,2947,0
TXN00523,794.5601441157614,Electronics,Desktop,Asia,0,0,61,3061,0
TXN00524,696.5428555019579,Dining,Desktop,South America,1,0,54,3250,0
TXN00525,153.92205371562235,Grocery,Mobile-iOS,Africa,1,0,75,1936,0
TXN00526,192.5641840080641,Dining,Tablet,South America,0,0,34,1558,0
TXN00527,221.0469145905658,Electronics,Mobile-Android,Europe,0,0,32,1373,0
TXN00528,522.1993330309302,Fashion,Desktop,South America,1,0,62,2348,0
TXN00529,126.03773565998944,Grocery,Mobile-iOS,Asia,0,0,36,1848,0
TXN00530,174.8753914108122,Fashion,Tablet,Africa,0,0,38,3428,0
TXN00531,51.37617583914981,Electronics,Mobile-Android,Africa,1,0,49,2777,0
TXN00532,55.519483458767525,Travel,Desktop,North America,1,0,56,929,0
TXN00533,147.67585820677854,Gaming,Mobile-Android,Africa,0,1,75,2758,0
TXN00534,52.066553238291334,Electronics,Mobile-iOS,Europe,0,0,53,2174,0
TXN00535,6.143968996771193,Gaming,Mobile-Android,North America,1,0,28,2720,0
TXN00536,91.90231975442404,Grocery,Tablet,Asia,0,0,61,1355,0
TXN00537,277.2149923471813,Gaming,Tablet,Asia,1,0,42,396,0
TXN00538,64.8886266349692,Electronics,Mobile-iOS,Europe,0,0,28,2846,0
TXN00539,397.123130378671,Grocery,Desktop,Asia,1,0,63,2455,0
TXN00540,242.46981398770174,Grocery,Mobile-iOS,North America,0,0,57,2179,0
TXN00541,211.87010901057707,Dining,Tablet,Africa,1,0,18,2735,0
TXN00542,446.021522980548,Electronics,Mobile-iOS,South America,0,0,79,1747,0
TXN00543,15.335398938214876,Travel,Desktop,Asia,0,0,33,2576,0
TXN00544,39.38929213179046,Fashion,Desktop,North America,0,0,24,1050,0
TXN00545,479.9739335374179,Travel,Mobile-Android,South America,0,0,52,3252,0
TXN00546,475.11155358018425,Travel,Tablet,North America,2,0,20,3300,0
TXN00547,16.29999256886033,Gaming,Mobile-Android,Asia,1,0,42,1768,0
TXN00548,297.64907475353834,Travel,Mobile-iOS,North America,0,0,25,2845,0
TXN00549,3.1105469284995184,Grocery,Tablet,Asia,0,0,44,446,0
TXN00550,29.05962503360049,Dining,Tablet,Africa,0,0,66,1181,0
TXN00551,23.2529668226436,Travel,Mobile-iOS,South America,1,0,19,2610,0
TXN00552,69.6267555590346,Gaming,Desktop,Asia,1,1,71,2760,1
TXN00553,98.29233770079676,Grocery,Mobile-Android,Asia,1,0,41,1373,0
TXN00554,483.54053144498675,Dining,Tablet,Asia,0,0,55,2928,0
TXN00555,114.6813236301311,Dining,Mobile-iOS,North America,0,0,66,1923,0
TXN00556,26.443383360982136,Fashion,Tablet,Africa,1,0,25,2303,0
TXN00557,63.58667876994269,Electronics,Mobile-Android,Asia,1,0,63,315,0
TXN00558,1.2794493841505903,Dining,Mobile-iOS,Africa,1,0,36,1606,0
TXN00559,5.690060367654118,Gaming,Desktop,North America,1,0,65,2353,1
TXN00560,112.79898498470531,Travel,Tablet,Europe,1,0,39,399,0
TXN00561,143.56514860843225,Grocery,Desktop,Africa,1,0,46,1906,0
TXN00562,57.5261702938129,Travel,Desktop,Africa,0,0,41,2691,0
TXN00563,95.57245890646644,Gaming,Mobile-Android,Africa,1,0,47,514,0
TXN00564,21.822168468083074,Electronics,Mobile-iOS,Europe,0,0,32,2513,0
TXN00565,215.06993186153775,Dining,Tablet,North America,0,0,51,503,0
TXN00566,99.71537948325175,Electronics,Desktop,South America,0,0,36,867,0
TXN00567,35.234245653600354,Electronics,Tablet,South America,0,0,49,329,1
TXN00568,137.5895964834706,Gaming,Tablet,Europe,0,0,73,2870,0
TXN00569,46.73345634351397,Gaming,Desktop,Asia,0,1,52,729,0
TXN00570,69.09875959173503,Fashion,Desktop,Asia,0,1,31,2474,0
TXN00571,26.516753007119924,Fashion,Tablet,South America,1,1,62,801,1
TXN00572,303.4907343648173,Electronics,Tablet,Africa,0,0,67,3184,0
TXN00573,65.51068942299126,Fashion,Desktop,Africa,0,0,25,3505,0
TXN00574,623.2487571982264,Fashion,Mobile-Android,South America,1,0,32,1967,0
TXN00575,103.9840075393902,Gaming,Mobile-Android,Europe,3,0,18,1202,0
TXN00576,33.72976915774919,Gaming,Mobile-iOS,North America,0,0,36,1459,0
TXN00577,244.30042242993403,Grocery,Mobile-Android,Asia,1,0,74,559,0
TXN00578,264.5198503047706,Gaming,Mobile-Android,Africa,0,0,70,3323,0
TXN00579,426.2643001900103,Travel,Desktop,Europe,0,0,31,2471,1
TXN00580,28.200411664098862,Electronics,Tablet,Africa,0,0,24,2644,0
TXN00581,312.02096873057855,Electronics,Mobile-Android,North America,0,0,24,2099,0
TXN00582,392.8787062828154,Electronics,Mobile-iOS,North America,0,1,29,701,0
TXN00583,72.63011461258941,Dining,Mobile-Android,North America,0,0,43,1869,0
TXN00584,121.20396198367962,Grocery,Tablet,North America,2,0,21,1503,0
TXN00585,193.32845136363846,Dining,Desktop,Africa,0,0,35,3000,0
TXN00586,56.343484166063895,Travel,Tablet,Europe,0,0,57,1286,0
TXN00587,410.14115095454906,Electronics,Mobile-iOS,North America,0,0,24,1909,0
TXN00588,240.25811754482095,Travel,Mobile-iOS,Europe,0,0,79,1742,0
TXN00589,388.5393277998636,Fashion,Mobile-iOS,Africa,0,0,53,2616,0
TXN00590,119.53651159779928,Electronics,Mobile-iOS,South America,1,0,25,3269,0
TXN00591,146.37692108319294,Fashion,Desktop,Europe,2,0,45,2367,0
TXN00592,43.19745498772494,Gaming,Desktop,Africa,0,0,18,294,0
TXN00593,75.38263871456083,Travel,Mobile-iOS,Asia,0,0,31,2674,0
TXN00594,261.50562674409355,Fashion,Desktop,Asia,1,0,69,3036,0
TXN00595,638.8745883366232,Travel,Mobile-iOS,Africa,2,0,59,877,0
TXN00596,32.99919152973776,Gaming,Desktop,Asia,1,0,34,108,0
TXN00597,10.394184307775198,Dining,Tablet,Europe,0,0,27,1276,0
TXN00598,13.967075427528593,Fashion,Mobile-iOS,Africa,0,0,36,773,0
TXN00599,114.3529771397341,Electronics,Desktop,South America,0,0,38,2638,0
TXN00600,314.6899426042514,Gaming,Mobile-Android,South America,1,0,36,480,0
TXN00601,50.946780185411534,Fashion,Mobile-Android,North America,0,0,44,2558,0
TXN00602,129.6852746751295,Fashion,Mobile-iOS,Asia,2,1,40,3616,0
TXN00603,144.88719534503187,Gaming,Mobile-iOS,Asia,1,0,28,606,0
TXN00604,363.66471603080925,Fashion,Mobile-Android,Europe,0,0,27,1937,0
TXN00605,35.833277591667155,Fashion,Desktop,Europe,1,0,41,2206,0
TXN00606,2.965599900545241,Gaming,Tablet,South America,1,0,32,1298,0
TXN00607,141.30932360929333,Grocery,Tablet,Europe,1,0,67,364,0
TXN00608,87.77726024267251,Travel,Mobile-Android,South America,0,0,49,3092,0
TXN00609,69.10895885830003,Grocery,Mobile-iOS,North America,0,0,78,763,0
TXN00610,295.89001844507595,Fashion,Tablet,North America,0,0,19,557,0
TXN00611,230.06560058754212,Electronics,Mobile-iOS,Africa,0,0,75,801,0
TXN00612,17.53406011843611,Dining,Desktop,Europe,1,0,62,3077,0
TXN00613,158.86036077979998,Electronics,Mobile-Android,South America,0,1,67,704,0
TXN00614,319.74373298986444,Fashion,Desktop,South America,0,0,76,1661,0
TXN00615,480.8888767425832,Travel,Mobile-Android,North America,0,0,25,48,0
TXN00616,0.03698722591428748,Dining,Tablet,South America,0,0,34,869,0
TXN00617,329.5838824078459,Gaming,Mobile-Android,Africa,0,0,59,752,0
TXN00618,8.842197731781127,Fashion,Mobile-iOS,Africa,1,0,31,1692,0
TXN00619,229.21663035826515,Grocery,Mobile-iOS,Europe,1,0,34,3373,0
TXN00620,182.26417225836107,Grocery,Mobile-Android,Africa,1,0,39,2685,0
TXN00621,607.3787494714791,Fashion,Mobile-Android,South America,0,0,57,2710,0
TXN00622,199.86876821600677,Travel,Tablet,North America,0,0,46,1425,0
TXN00623,14.501034498220603,Grocery,Tablet,South America,0,0,41,1234,0
TXN00624,221.97387237524734,Gaming,Mobile-iOS,Asia,1,0,58,3208,0
TXN00625,58.85284860348122,Dining,Tablet,North America,1,0,79,136,0
TXN00626,356.6915966635814,Dining,Tablet,North America,0,0,66,9,0
TXN00627,6.393530760841417,Electronics,Mobile-iOS,North America,0,0,62,2948,0
TXN00628,78.3526291731657,Gaming,Desktop,South America,0,0,46,3080,0
TXN00629,225.67159982883703,Travel,Mobile-iOS,South America,0,0,74,37,0
TXN00630,33.834035343685734,Gaming,Mobile-Android,Asia,2,0,27,1405,0
TXN00631,207.84540978749905,Gaming,Tablet,North America,0,0,56,590,0
TXN00632,238.95293609028437,Travel,Tablet,Asia,1,1,75,143,0
TXN00633,264.68469466493644,Travel,Desktop,Europe,1,0,47,1378,0
TXN00634,416.4253361299277,Dining,Tablet,Asia,1,1,37,3259,0
TXN00635,106.60269815487491,Gaming,Mobile-Android,North America,1,0,57,1793,0
TXN00636,30.74284883045568,Grocery,Desktop,Europe,0,0,28,989,0
TXN00637,60.30507145738573,Fashion,Mobile-Android,Africa,1,0,23,1190,0
TXN00638,98.75614388412585,Dining,Desktop,North America,0,0,76,1201,0
TXN00639,11.224687136807708,Electronics,Tablet,Asia,0,1,40,3121,0
TXN00640,246.57655984558335,Dining,Desktop,Asia,0,1,30,2213,0
TXN00641,13.01667209892903,Dining,Mobile-iOS,Africa,1,1,35,1915,0
TXN00642,11.888175454756169,Travel,Mobile-iOS,Asia,0,0,54,3237,0
TXN00643,539.1241650307624,Gaming,Mobile-iOS,South America,3,0,27,2755,0
